Crop_Type,Soil_Moisture,Soil_Temp,pH,MQ135_Gas,Ambient_Temp,Ambient_Humidity,SW420_Vibration,ESP32_Voltage,ESP32_RSSI,ESP32_Battery,Soil_Health,Crop_Risk,Irrigation_Req
Ragi,72.67177147858315,32.943928121362646,6.559664922355544,239.80099012882786,33.86863660580301,89.11231976555395,6.1819113577496445,3.450013851120538,-83.2274426699641,75.00230852008964,Degraded,High,No Irrigation
Wheat,37.816489449602365,26.826182644751363,6.658331563507673,219.80559531955393,31.756592525262533,87.1768740823963,2.448382645429307,3.3050055487915566,-68.98541486919771,50.834258131926106,Excellent,Medium,No Irrigation
Coconut,62.06442732814325,27.233723072105143,7.527226003756689,162.77962269110398,30.79452233608835,96.84285438223847,62.75020774425632,3.1403748337046786,-69.74927495495217,23.395805617446438,Excellent,High,No Irrigation
Ragi,49.88941745782643,29.726526289360606,5.601526434180172,165.76188977276004,33.38099850467545,94.33679816958126,10.791266499407902,3.538658032880738,-79.75549255006153,89.77633881345633,Excellent,Medium,No Irrigation
Ragi,17.524750715193193,36.02700265929915,5.093837553631926,439.2193168277718,39.33586471351039,79.07033501872759,9.487011030436152,3.240509859483556,-46.77599787452995,40.0849765805927,Good,Medium,Light Irrigation
Rice,38.07859616270228,37.77667984297679,5.146216658869248,184.6965397080504,40.95141152691347,74.4663413454154,7.431962221849168,3.3366453132222595,-71.12250264605512,56.10755220370993,Degraded,High,Heavy Irrigation
Rice,65.16683379102173,25.494388974272326,6.321067277614412,245.03203621097612,28.943006772708763,94.44591041740222,10.990126753419194,3.321854903479616,-60.792559480899456,53.64248391326936,Excellent,Low,No Irrigation
Rice,50.542031324986965,37.28294495833648,7.163290805144071,356.2497646024054,40.831627478193035,77.61888597555826,10.450905726438814,3.346295787688994,-68.04728461770767,57.71596461483235,Good,Medium,Heavy Irrigation
Rice,85.35371177511362,37.18657256683904,3.7765929223692174,235.15101432108784,39.92120091448288,77.4602415672696,2.586455785510976,3.2975377505166774,-73.85575148899218,49.5896250861129,Degraded,High,No Irrigation
Ragi,12.384447340306547,27.45207853514262,7.159854373740152,372.7710184620769,29.002372423552913,85.61939656206674,10.499853010119487,3.451639834695547,-64.65540074060586,75.27330578259117,Good,Medium,Light Irrigation
Rice,47.84167372036469,34.187275906411294,5.719939996174064,330.252752279731,36.400345167733164,80.82234994684814,43.18754910468218,3.3771331035743444,-43.76403082070892,62.855517262390734,Good,High,Heavy Irrigation
Ragi,50.715821138925364,35.089766697993106,8.132358463305826,714.8471830575681,39.002356702175796,79.328986889724,10.012671275287472,3.566946192150356,-49.379174098148745,94.49103202505931,Degraded,Medium,No Irrigation
Sugarcane,78.54421077220361,19.284813425450423,5.790493658298509,148.3382660414992,18.35775467678901,98.0,11.030402691720813,3.260133777893551,-43.57606804125748,43.35562964892518,Excellent,Medium,No Irrigation
Ragi,64.40641989466604,16.17983414408248,4.839857771261187,472.7037702809092,17.590922628906412,98.0,10.625379843697845,3.3070109740068303,-71.75433250680798,51.16849566780506,Good,High,No Irrigation
Wheat,29.716350421463673,13.344347589470976,6.987462424939417,248.18848612753723,16.585997022611753,98.0,3.38815441823774,3.5436825909392278,-66.53602608691475,90.61376515653797,Excellent,Medium,Light Irrigation
Wheat,15.60741001192368,20.181049587787943,6.505536697406637,990.0,21.438289209983235,97.60684996057836,3.92535569882463,3.5264230526551037,-52.54347503604121,87.73717544251728,Degraded,High,Heavy Irrigation
Coconut,92.04037540921392,36.491983878478855,5.995928409418395,303.1276075497789,37.25419089169013,91.62046242107067,24.886157691887643,3.1969274133200067,-70.10403804369449,32.82123555333446,Degraded,High,No Irrigation
Rice,50.3066746446997,21.393879782417027,7.482076583424997,309.8131398452847,25.25393117791315,96.20207708333648,3.2360762728057386,3.5110706797681686,-56.04754544257848,85.1784466280281,Good,Medium,Heavy Irrigation
Coconut,68.79099485742105,27.24840358168858,5.012190007709824,126.14328540121723,29.672563351989638,85.38341029734337,7.877982522968924,3.3687901320419016,-49.30578125992693,61.4650220069836,Excellent,Medium,No Irrigation
Ragi,20.739364666340535,31.989202964235204,6.54861194242611,158.76423145434637,32.77425838899459,86.9932812682271,5.0919423576807805,3.2101130472456663,-78.83231424085385,35.01884120761105,Excellent,Low,No Irrigation
Coconut,96.16816386105748,15.363328428973645,5.853224288935113,552.2891621080632,13.383632484905254,98.0,11.27030337084718,3.439192311060463,-45.39112393449331,73.19871851007717,Degraded,High,No Irrigation
Rice,62.08508708245175,38.32399610461355,6.45364202292056,475.6414578402131,43.61311999271103,74.36107701188082,5.394840028714433,3.289822225003904,-80.58115453622922,48.30370416731733,Good,Medium,Light Irrigation
Rice,36.78337697534229,35.349877681313544,5.474632170044277,184.53672286160432,38.14442074454261,74.51556796357666,5.6761410142942275,3.210431167795964,-73.93499976057163,35.071861299327345,Degraded,High,Heavy Irrigation
Wheat,17.481158901173067,11.650256822002714,8.426172131305336,131.6373776578469,14.539741805467132,98.0,11.901796877920905,3.3044400467942436,-45.93537267995114,50.74000779904061,Good,High,Heavy Irrigation
Ragi,17.945499764787932,23.400898128485817,7.350609620197242,383.0095297693642,26.716424480786564,88.49658554886969,7.847674552539876,3.356398614134056,-62.89865638894021,59.399769022342674,Good,Medium,Light Irrigation
Rice,65.36004804400912,13.013406663681174,7.804251545622298,621.4631428530139,12.0,98.0,4.073971027470687,3.5047703499235827,-77.88079291676397,84.12839165393045,Degraded,Medium,No Irrigation
Sugarcane,79.5649408154335,30.011727217960814,6.724082906626323,238.5225754303499,35.387052691755784,90.95523966791558,6.079380199222778,3.4145249442665095,-53.26856418101275,69.08749071108493,Excellent,Medium,No Irrigation
Sugarcane,14.388765448267435,32.397726706038554,6.493226398795427,151.96417604861355,33.47680073275294,89.44949978352382,37.87519514010757,3.396958397543975,-53.54675149923321,66.15973292399588,Degraded,High,Heavy Irrigation
Coconut,60.05041464297087,29.042850103997964,8.198110264852051,191.31411861079738,33.40454841240293,87.59939959356744,92.50572127412859,3.3255585597365473,-49.2520389246731,54.25975995609122,Excellent,High,No Irrigation
Sugarcane,77.16121304882708,35.826688932652445,5.837757230304955,164.98291036364066,38.710249228227774,83.04344487220438,10.25830636854594,3.499802022994762,-52.308759789241776,83.30033716579366,Excellent,Medium,No Irrigation
Sugarcane,35.81802965391776,35.47987399611913,6.957146287453863,393.9750235512826,39.13268754591118,77.50204103574241,9.06670980980045,3.232501206287501,-72.47048788006688,38.75020104791682,Good,High,Heavy Irrigation
Sugarcane,42.33080932247513,35.55920109703584,5.460405819927298,179.9602121610631,36.27663365538274,79.79226279045209,2.672843772340283,3.349990474698873,-43.189402863862085,58.33174578314553,Good,Medium,Heavy Irrigation
Wheat,82.94859254664448,25.264570867228322,6.245034930995696,381.5119846040698,27.698587289633124,98.0,6.892152332521603,3.4532262258580726,-62.37092762441647,75.53770430967876,Degraded,High,No Irrigation
Ragi,32.6941163181218,21.801287900607036,3.5,304.0110037949239,25.199127270768614,88.25559287923025,7.5140919847214,3.1939090440055673,-61.983095385602496,32.31817400092788,Degraded,High,No Irrigation
Rice,55.32086089166606,33.078841751026246,8.66690445594884,247.10345837604638,33.429240665107294,87.84697913514633,2.50496476398465,3.5083401832061294,-64.63889298903095,84.72336386768824,Degraded,Medium,Light Irrigation
Sugarcane,45.391024193521496,31.921221808238702,6.422485041045115,299.07130222580525,33.530870673801985,81.31967018797997,41.64081456505458,3.402436252603235,-69.60682502186822,67.07270876720584,Excellent,Medium,Light Irrigation
Coconut,36.68062521436822,27.144432071036377,5.5787679560917045,143.75845872701515,27.905372527631254,90.5896906166132,4.67994834731781,3.402445944496623,-51.11448970755065,67.07432408277047,Excellent,Medium,Light Irrigation
Wheat,42.22552286753522,28.887631393751214,7.168207119702501,232.96962753878475,32.43424160654046,90.82893713365094,3.177253811489413,3.533123106214203,-73.81100817472459,88.8538510357005,Excellent,Medium,No Irrigation
Rice,92.60581907970194,26.663992010075354,5.952899012303847,446.5849147046614,27.02694004352593,97.02207114696319,11.370627372778783,3.32204559377771,-48.66119386065146,53.674265629618304,Good,Medium,No Irrigation
Sugarcane,94.33222171309737,16.4269235379178,7.636881079730923,369.12771955143944,18.374687788781966,98.0,11.032501901603487,3.336398180235215,-72.39868064671353,56.06636337253587,Good,High,No Irrigation
Sugarcane,46.16661733904813,33.61167695066615,6.475737206115716,242.28392759617014,32.99373194879226,87.60225413619919,1.982835387839129,3.4806881494585116,-60.6868577648237,80.1146915764186,Excellent,Medium,Light Irrigation
Wheat,73.37290501117161,8.0,7.6714715674457405,116.20114723061286,12.0,98.0,11.56083453529399,3.3933930560282,-52.637046764436434,65.56550933803334,Good,High,No Irrigation
Wheat,41.30990951549933,30.289121222825187,3.5,357.91181071356806,29.822269926127273,85.66564037259393,2.9190257564063202,3.355317825837389,-64.25137687298597,59.21963763956484,Degraded,High,No Irrigation
Rice,93.45467905838014,32.34366723191326,3.5,323.604440845467,31.47462295200163,98.0,2.521672486397267,3.4167136596375403,-78.12896540855576,69.45227660625672,Degraded,High,No Irrigation
Wheat,27.760109418370924,21.009631082967573,8.066332368355855,479.0546718477845,22.15289963907095,98.0,2.9482772658224636,3.2393932991123617,-64.9664269111961,39.89888318539362,Good,Medium,Light Irrigation
Ragi,16.26460106450015,21.26442332070356,6.46052514825365,167.87593381857786,24.710077110674586,94.56730488509473,4.559704163774779,3.2335206084754247,-64.35542695195332,38.92010141257078,Excellent,Medium,Light Irrigation
Sugarcane,45.11603306883964,46.616225971374085,4.674287902191941,159.46729241618033,45.893108720986824,62.34703736932827,44.82381316585219,3.3549151171801554,-82.81804366729003,59.15251953002591,Degraded,High,Light Irrigation
Rice,67.10288642659972,37.34958505682848,7.900553906156021,259.5516914281705,39.45625311667169,91.14317316899121,6.802777624937817,3.5239548928816578,-50.18359015393593,87.32581548027629,Good,Medium,No Irrigation
Sugarcane,65.89064353276862,35.859267167426296,5.21130767056601,343.0051192279529,36.52680418325005,85.20703729386243,2.4533548539336953,3.3875882438660363,-78.65017060418165,64.59804064433938,Good,Low,No Irrigation
Sugarcane,23.84831932362859,31.481177491749342,6.668712671438716,150.2161171159694,33.66318189361751,81.3649324834862,5.577845075634678,3.3809839730538784,-76.61027308599085,63.497328842313074,Degraded,High,Heavy Irrigation
Coconut,65.82806494327036,33.21936509166546,8.958693502995455,376.7911484967984,35.175184448131915,88.95251044013713,1.6642070041287043,3.4323811975108516,-82.25728488278422,72.06353291847527,Good,Medium,No Irrigation
Rice,10.356051635895348,41.15216453412202,4.062792383677909,242.59257790182505,46.19575651401701,66.13944420712605,68.0767998477022,3.167739889400467,-67.57203738681788,27.95664823341119,Degraded,High,Heavy Irrigation
Rice,22.576087129176805,35.021194000105204,6.23923116771513,167.0658467262083,36.26911647579161,78.19644952034228,11.291217428487071,3.4360535276761084,-69.40006767116675,72.67558794601807,Degraded,High,Heavy Irrigation
Sugarcane,55.948624967145385,29.93583958045201,3.5,274.6830262156233,30.760932690149087,86.96894164635836,77.72056252445947,3.327080824339089,-51.53724215786149,54.51347072318151,Degraded,High,No Irrigation
Ragi,46.31035556820553,17.54460121852362,6.371396272802626,117.42009647859429,21.460280480740156,98.0,11.701422651813772,3.3569869226058713,-74.56141965289964,59.49782043431189,Excellent,Medium,No Irrigation
Sugarcane,82.23395111136963,32.88493678961981,8.064885258569703,208.53741688774917,34.13411241978067,97.65636043079945,2.345483562031527,3.3215613221409526,-41.11160698349544,53.59355369015877,Good,Medium,No Irrigation
Wheat,97.14853937207026,8.745792712235815,5.140950149357646,488.0547119631535,12.825083604536534,98.0,11.455146491431432,3.3859854387418546,-51.26013959882986,64.33090645697578,Degraded,High,No Irrigation
Rice,37.21474037718849,24.258556768092152,4.9712227973494,364.1682717565993,26.83762415259149,98.0,8.137903757711197,3.4641080435801856,-83.17772047446182,77.35134059669761,Degraded,High,Heavy Irrigation
Sugarcane,32.808167582084096,23.99861999187982,7.4830870448499995,263.48065410937784,28.403428140563996,86.90429400124461,11.715748148829919,3.4936178035569343,-52.305984923198274,82.26963392615572,Good,High,Heavy Irrigation
Sugarcane,96.02930732684116,36.04095170312324,4.73497733070654,426.55578288784125,40.14941610080039,77.21485918039649,9.774002013862763,3.2569214076777997,-64.60222543303378,42.820234612966615,Degraded,High,No Irrigation
Ragi,28.052288362416633,37.38070958207669,7.418483388075157,252.88892688228486,37.687840979158736,76.488333634226,6.211892784561526,3.490173744123175,-59.15048092166387,81.69562402052918,Excellent,Medium,No Irrigation
Rice,87.64658123231598,25.1409101949025,7.10107962474563,247.3174332148092,27.34795672235884,94.47091794204155,9.96507623316869,3.4769358086824784,-48.10503939515834,79.48930144707974,Excellent,Low,No Irrigation
Sugarcane,77.7379104493845,32.01520712006767,6.756704010557562,176.23148486499161,32.968602501522405,89.90772929398598,4.755544217369754,3.19688474234908,-73.9990689420489,32.81412372484664,Excellent,Medium,No Irrigation
Sugarcane,85.40675246228277,19.024071209382246,5.462008220099721,234.95426458613875,17.934147944845954,98.0,4.015469103102037,3.2815680847151185,-83.37172819086162,46.92801411918642,Good,Medium,No Irrigation
Rice,76.78082817417376,31.943233341782534,5.715763757036316,158.85192573720747,34.586981250459324,88.26600572399748,2.6160684087844177,3.4581115779036797,-58.65287256135488,76.35192965061329,Excellent,Low,No Irrigation
Ragi,51.66551582868978,26.309361716246553,6.8584758065475455,582.6378658365911,29.640099586312214,83.71151890428006,6.998991373470059,3.425591149543996,-45.79271915721724,70.93185825733269,Degraded,Medium,No Irrigation
Sugarcane,77.77866185418888,28.437885500381963,5.1314595711763245,163.76908215779923,29.655240426274183,97.63325403731976,3.856778297914272,3.3294414320871457,-81.14611725463183,54.906905347857624,Good,Medium,No Irrigation
Coconut,90.78979177734615,29.759758128620035,5.279470392806655,189.71389286406875,33.9400389200807,87.14350830141532,5.973364497660637,3.478411460664862,-57.13641978447076,79.7352434441437,Degraded,High,No Irrigation
Coconut,65.58178435670648,32.94731390481169,6.13429544114525,291.8421912182128,36.05379522077903,83.51458177549685,5.811251763406887,3.2539627809145,-77.00046382843065,42.3271301524167,Excellent,Medium,No Irrigation
Rice,40.53150392045969,33.53126008770445,5.825693648391784,195.98585582952256,34.869093328715365,80.57902642253659,1.8539293146699627,3.286723823541673,-42.23522076470167,47.78730392361216,Good,High,Heavy Irrigation
Ragi,62.416209173490294,14.562839986722766,8.007308214320933,141.37743974261082,14.31977969187271,98.0,94.55636825931828,3.199946519339713,-57.402249392114555,33.3244198899522,Good,High,No Irrigation
Coconut,70.31515841411432,22.339491568080398,6.007935159556091,266.7927623197921,22.844475183649063,98.0,6.539869495789533,3.2258633080412116,-67.87997948012628,37.64388467353527,Excellent,Medium,No Irrigation
Wheat,74.74398317262663,27.141445187560468,6.221448148815883,137.34116583217087,29.760326455425258,96.86233766116574,3.840179462265762,3.3454470278259616,-75.22624382885057,57.574504637660276,Good,High,No Irrigation
Rice,58.30951711897295,38.61299202236641,5.393867965954478,287.44531924494044,36.0812824065342,88.75525443246886,4.176454587499181,3.3811777986003566,-52.33130045698529,63.529633100059435,Excellent,Medium,Heavy Irrigation
Ragi,12.53287551557383,30.10514840062034,4.3562203925614025,176.25862982725198,30.069619782466432,72.18499800093662,85.84840532963948,3.260723945519548,-44.93100082993757,43.45399091992467,Good,High,Light Irrigation
Coconut,22.220085866096806,21.92500177746133,5.2070692233825575,180.57314868810653,27.953257120606317,83.25849533535596,7.67313150118145,3.3500305354810904,-42.34813024817196,58.338422580181735,Good,High,Heavy Irrigation
Sugarcane,66.83494276313016,34.73030149280679,6.709113931841992,436.25369444091297,41.96615339623116,79.86333005279675,5.214607563328407,3.482530979464523,-67.72999680564078,80.42182991075383,Good,Low,No Irrigation
Ragi,24.632936450534988,33.89158483581359,8.064985558575657,695.6733905587339,37.607382486396276,82.36016301624309,6.639568795616926,3.558097496135956,-59.5507488421153,93.01624935599267,Degraded,Medium,No Irrigation
Ragi,14.560471240373568,29.473270655786596,7.86974199010458,737.4232171854757,33.61543165659221,78.76336053190525,8.164697163802261,3.2737667468074303,-82.55154425124199,45.627791134571716,Degraded,Medium,Light Irrigation
Sugarcane,89.22261682992614,29.856653785737993,8.492002493234208,365.0569047149979,28.655168208519722,97.78397175046868,8.054791277896086,3.439797542908271,-56.874031564717185,73.29959048471187,Good,High,No Irrigation
Coconut,76.4985582168097,16.20505824788999,7.502448159670264,435.9207234695458,17.12286313206862,98.0,10.791214812022549,3.2814792058327664,-68.89031002326962,46.91320097212774,Good,Medium,No Irrigation
Ragi,75.65194937535725,17.130657022445682,5.899680808384794,161.27774408389124,17.652599706399215,97.64361307890468,8.11641379171036,3.473097245302277,-49.321995977329514,78.8495408837128,Degraded,High,No Irrigation
Coconut,89.13781230171068,25.324077471639587,4.975807450745816,440.39882343868953,29.635236957784507,94.32971367986148,8.780210730038974,3.325561986342429,-66.54536925944409,54.26033105707151,Good,High,No Irrigation
Coconut,84.71154624463674,18.142494121860256,5.3823388215228425,135.76184984381854,21.577557995446476,98.0,1.220653574332323,3.432601615354644,-79.43648694523547,72.10026922577403,Good,High,No Irrigation
Sugarcane,31.740978153199045,40.462881461889054,8.23054452920808,155.1747476055275,43.74957622588433,69.43339969612751,7.693779008241164,3.4409323840720547,-47.93381837424683,73.48873067867578,Good,High,Heavy Irrigation
Coconut,65.25408945520864,27.574857924980474,7.230982647898266,218.94728176917596,27.970844413415996,93.13564478522882,4.4874524515178775,3.4095723083455614,-72.6385900251919,68.2620513909269,Excellent,Medium,No Irrigation
Rice,66.23065192470429,32.384368700730505,6.097719197441515,194.87503084350794,36.88765126608901,92.00508517351265,82.42485415094154,3.384752501709777,-61.455158865165586,64.1254169516295,Excellent,High,No Irrigation
Sugarcane,45.1147808105492,32.884283155285914,5.066928659264871,595.1328913349487,35.03223246584283,96.11414037312278,8.851754959629016,3.480773081176068,-44.18499052463769,80.12884686267803,Degraded,Medium,Light Irrigation
Wheat,37.269313748261794,13.313991479355671,5.57756544093574,138.38006069872162,14.341740028555297,98.0,6.604024915824476,3.573165569790093,-44.20925635102944,95.52759496501547,Good,Low,No Irrigation
Sugarcane,12.240934602811791,39.41907059331382,7.383598419723361,237.73605260322216,38.90294186096077,69.94347894479326,1.4190402539936802,3.330788470228977,-48.957563278985695,55.13141170482954,Degraded,High,Heavy Irrigation
Rice,91.5257256790978,23.106875307646412,6.620347159319583,721.0037149768646,25.035556321918705,98.0,5.994952562200468,3.266379295090172,-70.99143235065829,44.396549181695335,Degraded,Medium,No Irrigation
Rice,96.616994930973,33.28383790989264,5.983082491147579,294.55583095261704,34.77636497763799,84.63866478073729,2.6569684497288404,3.4243511334723773,-84.29600546616314,70.72518891206289,Excellent,High,No Irrigation
Sugarcane,70.68791293997975,31.77850885905409,4.850665909233779,270.8248362883132,33.58581407024022,91.65055689377208,5.602825815424921,3.3070658397964983,-84.84046193893035,51.17763996608304,Good,Low,No Irrigation
Rice,31.209844794816952,22.507933343744895,6.641628126172383,223.5016975370097,22.036575225154273,90.3008069107081,6.183744338318309,3.572385344148674,-77.93564330880238,95.39755735811237,Degraded,High,Heavy Irrigation
Coconut,21.974966481668954,23.71000536225972,7.952362975104996,429.26311332334495,22.623908613937733,98.0,5.759662376447766,3.286972874052532,-70.78614999340928,47.82881234208869,Good,High,Heavy Irrigation
Sugarcane,57.04430760988947,32.07231904803944,6.763301390350085,275.29973591866,35.768380120113896,86.67426102774921,7.94533259854399,3.2595063185102138,-76.38648607205877,43.25105308503563,Excellent,Low,No Irrigation
Sugarcane,81.47337079186482,37.6347686427249,5.617119484793081,352.88302717854936,36.59842473737097,80.26445878035636,11.809562793575168,3.2443349306726943,-45.05873258578774,40.72248844544905,Good,Medium,No Irrigation
Ragi,81.76060570402541,14.855112027037949,5.566694507791715,331.15156881085454,12.955988591529215,98.0,10.032387149336977,3.4645029107794656,-43.4585250527414,77.4171517965776,Degraded,High,No Irrigation
Rice,11.2406391208139,35.35242441604308,6.90662110248939,990.0,39.47295967219474,75.94814005947015,3.455997556691136,3.5095790069300947,-71.44861237299932,84.92983448834912,Degraded,High,Heavy Irrigation
Rice,14.656749995357945,27.408411876577684,5.777433429703705,285.174821034226,30.527248258197737,93.85127151309477,8.378565042844478,3.3664754064202915,-60.400005023457446,61.07923440338192,Degraded,High,Heavy Irrigation
Ragi,86.42518187901632,27.177720132572453,6.6627101885969795,178.14381557334062,31.559891842119406,91.08997860695362,3.712791649597414,3.343406258090916,-48.324650035730905,57.234376348486016,Degraded,High,No Irrigation
Wheat,81.3627119513695,11.554162995947445,7.069843418643179,165.4278471941293,12.0,98.0,9.896842939805271,3.529815709889279,-43.28317078635435,88.30261831487985,Degraded,High,No Irrigation
Coconut,59.639788103867275,29.95326363984415,6.379129252179466,313.0786883992178,32.69843135935139,81.7169042755584,6.780160410914267,3.4420548442091228,-66.552173616554,73.67580736818712,Excellent,Low,No Irrigation
Wheat,37.92437569845219,32.07340482662255,7.217984860518717,155.38468896353658,33.027261144575526,79.95883172017385,97.08915366290245,3.1466608267624396,-40.52764075565538,24.443471127073273,Excellent,High,No Irrigation
Sugarcane,32.11583024973095,39.69426930214857,6.82643388047002,235.106581314246,39.74393597359046,80.53974335908399,30.329088062308653,3.4151248107540946,-44.513070510421585,69.18746845901576,Good,High,Heavy Irrigation
Wheat,28.014147023017657,27.43837682354195,7.2764892894361966,208.84925199007347,28.128987602352066,95.82211575297246,3.6414439945571697,3.4973695009906343,-66.46852734143394,82.89491683177238,Excellent,Medium,Light Irrigation
Coconut,89.38085906309402,24.744776182239764,7.07829925231491,366.2327795460325,25.38156708053313,98.0,5.736315353046454,3.2175754445679687,-52.40174225460386,36.26257409466146,Good,High,No Irrigation
Wheat,77.90285019174127,30.614631295189543,6.651814402452403,181.43381913100734,37.52485490709502,80.26987899141989,1.5472137505906962,3.524197861987095,-45.2463596073824,87.36631033118252,Good,High,No Irrigation
Wheat,46.987960490627216,22.580476033361986,8.394770741526592,298.3493604698752,22.488533798292156,94.19945653575334,2.924496474837809,3.571434603210121,-64.33328884780249,95.23910053502016,Good,Low,No Irrigation
Ragi,76.07665396565177,24.927120593017193,8.047193419856178,136.15095321427947,26.930358655731077,98.0,9.017923493698248,3.257207974336819,-45.541363763822275,42.867995722803165,Degraded,High,No Irrigation
Ragi,17.805822970620895,26.45979062501325,4.642469021446865,182.8055964795374,25.790569411192788,96.5517727534379,11.2801387979761,3.4200211217974883,-74.48894125951603,70.0035202995814,Excellent,Medium,Light Irrigation
Ragi,18.929495772210824,37.2412614717115,5.243261598074968,368.9740825453257,42.027623987581315,66.54245299693405,10.607225808081523,3.5297963400452783,-60.99211362394689,88.29939000754638,Good,Medium,Light Irrigation
Rice,58.18188541713731,32.72381152732694,6.141217793975466,255.8137468189124,32.43197076730816,87.6539545604484,4.993028792394441,3.3399247010643416,-75.78513162793465,56.65411684405694,Excellent,Medium,Light Irrigation
Rice,45.412400481786605,31.8148239525968,6.282890027707172,273.8113816596696,36.47740189481472,85.99001200703857,9.671835644680918,3.5561083958479176,-74.72539668552021,92.6847326413196,Good,High,Heavy Irrigation
Sugarcane,85.43493043363088,21.441348969809603,5.851768185275565,165.99017377096135,23.83150932263273,98.0,11.581480984566499,3.417478527800205,-56.531218730713256,69.57975463336749,Good,Medium,No Irrigation
Ragi,29.676433789711833,38.14958492418527,8.040314099686595,612.1787369118556,41.46848740641249,74.78409976004166,6.876088809894811,3.453748618302672,-82.54571526961821,75.62476971711204,Degraded,High,No Irrigation
Sugarcane,97.85992418121613,22.7808572385943,8.442926014681802,339.2465480621273,27.22965595472955,98.0,10.632279782219808,3.367994130877566,-61.79939330931815,61.33235514626101,Good,High,No Irrigation
Coconut,33.22402383687428,40.52785772198432,5.510157112891586,166.53948870199,41.18342294351399,73.43556083512772,92.8914392468117,3.117193611033193,-67.31348126179148,19.532268505532137,Excellent,High,Heavy Irrigation
Coconut,48.40357807651883,21.832004820185215,6.6387137344090945,125.88542505989817,21.468637044790317,98.0,10.952626651991546,3.2744000729084335,-47.41075703089392,45.73334548473892,Excellent,Low,No Irrigation
Rice,53.35966728338468,31.52154810475703,7.34804177883204,643.2194941711462,32.917881585902535,86.54692599399101,1.8544334577668447,3.3075933869743412,-82.42676672490126,51.265564495723545,Degraded,Medium,Light Irrigation
Rice,90.20451233716786,34.64702369040186,5.207247316287429,250.7334534563863,36.608976644846955,81.77975303883643,1.6653405185276529,3.511264771878217,-79.79025669905477,85.21079531303619,Excellent,Medium,No Irrigation
Ragi,36.521252926444504,33.00860687780641,7.005628177322049,213.9125980101375,39.657953489512046,75.22345565628342,2.4376807912314433,3.2670619526938647,-42.00636258642566,44.51032544897745,Excellent,Medium,No Irrigation
Sugarcane,54.53808292780872,31.26800721024535,8.150334969870901,180.96847954690784,35.845512130070794,89.64959539670137,80.30039858474434,3.2392609343852263,-46.01122620966515,39.87682239753772,Good,High,No Irrigation
Rice,12.854815256280077,31.810937396361634,6.671823580617249,201.66517097012192,39.42568093063403,69.29562412968083,2.9670041816257555,3.5702013386595786,-80.55063170118518,95.0335564432631,Degraded,High,Heavy Irrigation
Coconut,80.71827296687023,25.368715938491807,5.222104136520141,484.2745253295443,29.55542863652515,86.60793773152278,6.481740358119218,3.496878047610641,-66.01827804521628,82.81300793510682,Good,Medium,No Irrigation
Rice,74.76804624629531,19.086656345810585,6.121790847061777,259.5901259077002,20.963487238256306,98.0,11.768227556755484,3.495523394760816,-44.08674404908736,82.587232460136,Excellent,Low,No Irrigation
Coconut,33.092537285681345,36.60465452677444,6.144079357025681,488.7362808485771,34.987146433703515,75.58632086405157,8.346430334925467,3.4971900758340606,-77.63914137546777,82.8650126390101,Good,Medium,Light Irrigation
Ragi,43.97703212646813,18.69708214790349,7.402385765709488,261.98974754915685,20.619596357924404,98.0,1.9045654366166058,3.340863640607886,-59.20924345273459,56.810606767981,Excellent,Low,No Irrigation
Coconut,12.239313203700785,26.957001670804615,7.040640109286459,348.1895187867818,29.874177227429698,87.25672273627546,5.554837293791475,3.3402540783123222,-74.66894339294095,56.70901305205371,Degraded,High,Heavy Irrigation
Coconut,90.80811026457182,28.052013072573118,4.48696240384448,265.6692740448036,28.966601130531167,98.0,8.16776063383282,3.3076709509254325,-65.45852678756468,51.27849182090542,Degraded,High,No Irrigation
Ragi,71.81859939086561,23.375963968680505,4.286792904785267,132.9298129849503,21.336109304368232,98.0,3.098904405909378,3.556794363444802,-41.347418798286874,92.79906057413363,Degraded,High,No Irrigation
Ragi,39.347927108820684,32.88660377786555,4.580809567052777,209.70106774245008,33.879464540050115,89.92657084798208,75.94488809821988,3.4377864074546656,-41.8743137366076,72.96440124244427,Good,High,No Irrigation
Ragi,57.46211728857726,17.682394842924737,7.298431880501672,402.5520962388827,22.00807199799471,97.4691508725847,2.539108749496935,3.4703032510914094,-45.42622103810218,78.38387518190156,Good,Medium,No Irrigation
Sugarcane,41.56105489278105,38.74603117659858,6.188480953549235,650.9946902040659,39.811454391954456,79.95069671056643,8.19733281407169,3.551824499058992,-75.52401295620476,91.9707498431653,Degraded,Medium,Heavy Irrigation
Rice,14.887713265937368,33.76220254482645,6.781451171459443,208.62488037882454,37.50771065798877,73.6006103251929,4.207432756722573,3.233677518953863,-43.09494886934495,38.94625315897719,Degraded,High,Heavy Irrigation
Rice,77.13601612516503,23.191061345262845,4.852589598348514,556.5519054567397,22.956275281817256,98.0,10.391333090934145,3.3643147000880944,-78.0709455918562,60.71911668134907,Degraded,Medium,No Irrigation
Wheat,36.20916328461115,29.880686817776624,8.062849814157458,189.02844719223324,36.81500560087321,83.49756348816717,10.408276576460148,3.329044964808835,-74.19784088152394,54.840827468139196,Good,Medium,No Irrigation
